,CostPerTRansaction,Difficulty,EstimatedTransactionVolume,HashRate,MiningOperationMargin,MinerRevenue,MarketCapitalization,TransactionsPerDay,UniqueAddress,NumberOfTransactions,TotalNumberOfTransactions,Mined,ExchangeTradeVolume
2015-03-24,10.769628411700001,46717549644.7,54478819.0,387831.11220900004,-87316.0,1038159.87,3463709254.5,45131.0,185435.0,96397.0,63360316.0,13976150.0,4563612.29464
2015-03-23,9.551294930880001,47427554950.6,46687559.0,358360.75476,-82469.0,1015589.19,3717523388.25,50155.0,221091.0,106330.0,63263919.0,13971975.0,2600779.00588
2015-03-22,10.3080539778,47427554950.6,25026903.0,313565.660415,-84307.0,869288.5,3638709587.5,40201.0,214152.0,84331.0,63157589.0,13968175.0,739422.59969
2015-03-21,9.21133080491,47427554950.6,35086759.0,337142.025859,-85155.0,925351.87,3600557275.5,43960.0,218099.0,100458.0,63073258.0,13964850.0,1199329.84025
2015-03-20,8.92212900911,47427554950.6,47009366.0,332426.75276999996,-84456.0,919951.8,3627139245.0,46581.0,198449.0,103109.0,62972800.0,13961275.0,2211571.4931400004
2015-03-19,9.13826644795,47427554950.6,60394974.0,337142.025859,-84195.0,935886.42,3637668805.0,46740.0,190851.0,102414.0,62869691.0,13957750.0,5077345.21753
2015-03-18,9.13831140457,47427554950.6,60289864.0,332426.75276999996,-82555.0,941109.0,3709717423.75,49994.0,191204.0,102985.0,62767277.0,13954175.0,3990297.82661
2015-03-17,9.88233446536,47427554950.6,47546831.0,337142.025859,-76484.0,1030114.78,4004115563.0,53765.0,199845.0,104238.0,62664292.0,13950650.0,1638629.86702
2015-03-16,9.782852935760001,47427554950.6,37389584.0,308850.387326,-75441.0,956704.32,4056925176.0,49128.0,206461.0,97794.0,62560054.0,13947075.0,1924370.48565
2015-03-15,12.3730603596,47427554950.6,25077189.0,346572.572037,-77487.0,1045239.02,3954043366.0,43031.0,222639.0,84477.0,62462260.0,13943800.0,696621.676054
2015-03-14,10.7569012023,47427554950.6,42838369.0,315923.296959,-77267.0,955514.02,3961922926.25,45156.0,219463.0,88828.0,62377783.0,13940125.0,1667974.39353
2015-03-13,10.4378611815,47427554950.6,55555889.0,327711.479681,-75839.0,1009810.88,4034835730.25,47101.0,198297.0,96745.0,62288955.0,13936775.0,2829325.0313
2015-03-12,10.1684028304,47427554950.6,60449520.0,313565.660415,-73792.0,992985.21,4143624087.0,49736.0,193924.0,97654.0,62192210.0,13933300.0,2264480.1028400003
2015-03-11,11.8763402232,47427554950.6,71892311.0,391367.666382,-74870.0,1221552.85,4085522367.75,52903.0,208179.0,102856.0,62094556.0,13929975.0,2017351.3225200002
2015-03-10,9.9226633555,47427554950.6,87360262.0,356003.118215,-74627.0,1114781.46,4095028099.5,59261.0,210072.0,112347.0,61991700.0,13925825.0,4541544.01607
2015-03-09,9.87784964074,47427554950.6,48021598.0,311208.02387,-76337.0,952708.72,4002310934.0,48851.0,201698.0,96449.0,61879353.0,13922050.0,2624649.30032
2015-03-08,12.385332847899999,46684376316.9,95961386.0,362028.097736,-78950.0,1071653.31,3811928062.5,39113.0,213398.0,86526.0,61782904.0,13918750.0,1598282.2637200002
2015-03-07,10.352037127400001,46684376316.9,56271451.0,327217.703723,-78360.0,975886.54,3838133075.5,44634.0,222227.0,94270.0,61696378.0,13914850.0,1278948.67358
2015-03-06,11.2019678936,46684376316.9,58987483.0,366669.483604,-79381.0,1079500.04,3785549759.0,47853.0,199410.0,96367.0,61602108.0,13911325.0,2790042.68953
2015-03-05,7.874510355960001,46684376316.9,56279040.0,264558.99449899996,-81274.0,760764.32,3694216021.25,49662.0,195590.0,96611.0,61505741.0,13907375.0,3247071.6151799997
2015-03-04,10.5841043054,46684376316.9,66912358.0,364348.79066999996,-76729.0,1109701.0,3916209466.25,48926.0,211468.0,104846.0,61409130.0,13904525.0,4175486.6118400004
2015-03-03,9.76679005333,46684376316.9,65278663.0,357386.71186700003,-78353.0,1065967.0,3833785480.0,53082.0,216316.0,109142.0,61304284.0,13900600.0,6322638.0752
2015-03-02,9.651804148250001,46684376316.9,50999042.0,348103.94013,-81888.0,993508.46,3666101617.5,48148.0,213896.0,102935.0,61195142.0,13896750.0,4190275.83929
2015-03-01,10.794917588099999,46684376316.9,27354714.0,348103.94013,-87363.0,931320.72,3439351080.0,41319.0,229461.0,86274.0,61092207.0,13893000.0,1166508.16387
2015-02-28,9.49596428057,46684376316.9,31953168.0,313293.546117,-85433.0,857096.24,3513702465.0,39541.0,238834.0,90259.0,61005933.0,13889250.0,1809685.3312900001
2015-02-27,9.737956380870001,46684376316.9,55733310.0,366669.483604,-85116.0,1006856.0,3527012250.0,48809.0,199935.0,103395.0,60915674.0,13885875.0,5142151.575680001
2015-02-26,8.46908671113,46684376316.9,36345333.0,334179.782525,-91005.0,858325.0,3296957187.5,46993.0,189240.0,101348.0,60812279.0,13881925.0,1306098.48278
2015-02-25,8.914251562719999,46684376316.9,42974777.0,362028.097736,-90593.0,934079.85,3311229561.75,48951.0,194596.0,104785.0,60710931.0,13878325.0,1091100.6777
2015-02-24,7.96173190508,46684376316.9,38278265.0,320255.62492,-90003.0,831706.4,3331249442.5,51512.0,196851.0,104463.0,60606146.0,13874425.0,1422548.45874
2015-02-23,8.408799826689998,46684376316.9,32388687.0,317934.93198600004,-91171.0,815115.42,3288669462.75,46117.0,215517.0,96936.0,60501683.0,13870975.0,1489492.04474
2015-02-22,10.388850141799999,44455415962.3,25054486.0,333693.497812,-87268.0,893732.0,3272741800.0,40302.0,223159.0,86028.0,60404747.0,13867550.0,1342658.74001
2015-02-21,9.19555915756,44455415962.3,38746758.0,304964.91853,-83759.0,850966.24,3405774966.5,44098.0,248310.0,92541.0,60318719.0,13863775.0,948087.452809
2015-02-20,10.4844459151,44455415962.3,38382817.0,366841.85852199997,-84560.0,1013940.28,3375820757.0,49636.0,194679.0,96709.0,60226178.0,13860325.0,2844072.14626
2015-02-19,10.3500824957,44455415962.3,42918722.0,362422.077094,-85247.0,993659.67,3347513318.25,49652.0,181312.0,96005.0,60129469.0,13856175.0,1863197.01722
2015-02-18,9.075365118839999,44455415962.3,41181074.0,355792.404952,-87641.0,948874.8,3253436855.25,49281.0,223247.0,104555.0,60033464.0,13852075.0,3259977.94613
2015-02-17,9.59726589753,44455415962.3,36916500.0,342533.06066799996,-84345.0,949160.0,3378924200.0,48196.0,226216.0,98899.0,59928909.0,13848050.0,2923405.96575
2015-02-16,9.04968017883,44455415962.3,41112330.0,349162.73281,-87266.0,935184.9,3265287115.5,48065.0,223579.0,103339.0,59830010.0,13844175.0,4051377.6058699996
2015-02-15,9.61324316092,44455415962.3,41125612.0,296125.355674,-84348.0,820538.37,3376876497.75,39050.0,295507.0,85355.0,59726671.0,13840225.0,7200685.850110001
2015-02-14,9.26411825726,44455415962.3,45461720.0,355792.404952,-83886.0,991297.71,3394323806.25,49519.0,243646.0,107004.0,59641316.0,13836875.0,3932517.32376
2015-02-13,7.8535161560699995,44455415962.3,56852658.0,309384.699958,-85739.0,843389.1,3319054029.0,50963.0,256202.0,107390.0,59534312.0,13832850.0,4783505.35051
2015-02-12,8.06564313717,44455415962.3,33532143.0,300545.137102,-92790.0,757105.79,3067764710.5,41316.0,202264.0,93868.0,59426922.0,13829350.0,1667205.47753
2015-02-11,8.46567268822,44455415962.3,43264785.0,331483.607098,-92731.0,835570.36,3069222640.5,46411.0,189188.0,98701.0,59333054.0,13825950.0,2290977.89738
2015-02-10,8.002648356849999,44455415962.3,43915007.0,331483.607098,-93503.0,828682.24,3043095552.0,47190.0,189629.0,103551.0,59234353.0,13822200.0,2058429.79781
2015-02-09,8.93883079491,44455415962.3,39638684.0,342533.06066799996,-93440.0,856876.32,3045448195.5,43682.0,197636.0,95860.0,59130802.0,13818450.0,3550609.4589199997
2015-02-08,8.67617510518,41272873894.7,33551454.0,262615.76828099997,-85528.0,717658.5,3087557512.5,37568.0,251391.0,82716.0,59034942.0,13814575.0,3802427.6044300003
2015-02-07,11.2623095572,41272873894.7,36922120.0,352889.93862800003,-84952.0,970889.92,3109769195.0,42685.0,180449.0,86207.0,58952226.0,13811375.0,1614452.68542
2015-02-06,11.5889431927,41272873894.7,42596292.0,359044.995697,-86785.0,966981.42,3044045825.25,38756.0,186259.0,83440.0,58866019.0,13807075.0,2428434.54273
2015-02-05,8.902154774069999,41272873894.7,45033515.0,301597.796385,-87958.0,801443.19,3000292899.0,42171.0,181629.0,90028.0,58782579.0,13802700.0,3103400.58243
2015-02-04,10.055339160399999,41272873894.7,44478360.0,330321.39604099997,-85929.0,898474.72,3071111004.0,43307.0,198955.0,89353.0,58692551.0,13799025.0,4041719.0388800004
2015-02-03,8.5701010706,41272873894.7,50503768.0,276977.56810900004,-80784.0,801295.88,3262655450.0,44272.0,207461.0,93499.0,58603198.0,13795000.0,4094181.67555
2015-02-02,9.87866154031,41272873894.7,33856084.0,301597.796385,-85735.0,822201.0,3075532375.0,39299.0,185554.0,83230.0,58509699.0,13791625.0,3867133.9747800003
2015-02-01,11.8758971121,41272873894.7,35646882.0,348786.567248,-86680.0,940487.92,3043276324.0,32565.0,208727.0,79193.0,58426469.0,13787950.0,4223952.11758
2015-01-31,10.6592953845,41272873894.7,36797125.0,318011.281903,-83245.0,892843.9,3166115890.0,39226.0,239182.0,83762.0,58347276.0,13783700.0,3253319.9174200003
2015-01-30,9.288599583139998,41272873894.7,44384842.0,285184.310868,-83091.0,802163.46,3170875530.75,39637.0,167768.0,86360.0,58263514.0,13779825.0,5417548.37787
2015-01-29,11.224964019000002,41272873894.7,54731886.0,348786.567248,-82039.0,993622.59,3212507056.5,38068.0,171619.0,88519.0,58177154.0,13776350.0,7780990.202210001
2015-01-28,11.0601599337,41272873894.7,41878308.0,324166.338972,-76712.0,987528.5,3432695925.0,40182.0,165874.0,89287.0,58088635.0,13772100.0,3953455.43359
2015-01-27,9.772475791389999,43971662056.1,64964120.0,316947.260646,-76531.0,967817.14,3662740944.5,42168.0,204121.0,99035.0,57999348.0,13768150.0,6818344.42184
2015-01-26,8.2169998008,43971662056.1,96483300.0,277602.083463,-74887.0,866260.77,3736655601.75,47048.0,236920.0,105423.0,57900313.0,13764525.0,15302136.4088
2015-01-25,9.48738216081,43971662056.1,35030135.0,275416.240286,-82380.0,781361.82,3400567198.5,36817.0,256121.0,82358.0,57794890.0,13761350.0,6624843.331669999
2015-01-24,8.289319201160001,43971662056.1,47652537.0,264487.024401,-83200.0,742971.68,3365806048.0,42781.0,172854.0,89630.0,57712532.0,13758200.0,2839467.84661
2015-01-23,8.317442585730001,43971662056.1,43759854.0,271044.553932,-87331.0,725422.39,3205368430.25,41373.0,179966.0,87217.0,57622902.0,13755175.0,3662928.2122400003
2015-01-22,9.26695058908,43971662056.1,60557888.0,327876.476531,-87068.0,880165.7,3216610342.5,38333.0,188687.0,94979.0,57535685.0,13752075.0,7856570.19498
2015-01-21,7.380052069310001,43971662056.1,89138779.0,299460.51523099997,-94612.0,739857.6,2958639540.0,43146.0,197159.0,100251.0,57440706.0,13748325.0,2988445.53744
2015-01-20,6.491575083430001,43971662056.1,39491841.0,262301.181225,-95512.0,641951.86,2927526251.0,43457.0,194860.0,98890.0,57340455.0,13744900.0,3255763.95522
2015-01-19,8.78036367114,43971662056.1,32516443.0,338805.692415,-95858.0,826197.1,2918642141.0,43289.0,197559.0,94096.0,57241565.0,13741900.0,2677624.61068
2015-01-18,9.06613277884,43971662056.1,32155910.0,325690.633354,-96470.0,789179.66,2901196119.5,37357.0,223392.0,87047.0,57147469.0,13738025.0,3721863.95464
2015-01-17,7.54128429747,43971662056.1,37461945.0,299460.51523099997,-103329.0,677501.44,2707305216.0,41872.0,254267.0,89839.0,57060422.0,13734300.0,4567169.463959999
2015-01-16,6.8249266862199995,43971662056.1,56039500.0,325690.633354,-99132.0,768009.0,2819635181.25,47954.0,219873.0,112530.0,56970583.0,,10063648.1721
2015-01-15,6.5760578476,43971662056.1,79543803.0,303832.201585,-93273.0,761422.01,2994028686.5,45312.0,212403.0,115787.0,56858053.0,13727150.0,19804382.7349
2015-01-14,6.40245594893,43971662056.1,79330845.0,330062.319708,-115359.0,668935.0,2422228637.5,47329.0,228898.0,104481.0,56742266.0,13723675.0,20003943.7875
2015-01-13,6.149144313250001,43971662056.1,78230238.0,229513.533571,-88041.0,609318.71,3167787711.0,44501.0,199744.0,99090.0,56637785.0,13719900.0,10679959.7884
2015-01-12,11.362631766600002,43971662056.1,51198106.0,358478.281007,-75089.0,1115640.0,3703664250.0,38859.0,185802.0,98185.0,56538695.0,13717275.0,3371922.7985400003
2015-01-11,10.6892541269,40640955016.6,39759184.0,296980.106286,-69093.0,1004330.25,3733411893.75,37722.0,209755.0,93957.0,56440510.0,13713175.0,2847004.6134599997
2015-01-10,9.293356626849999,40640955016.6,69092710.0,284858.46929499996,-67632.0,984120.0,3811241000.0,46138.0,251092.0,105895.0,56346553.0,13709500.0,10206899.6655
2015-01-09,10.0395281862,40640955016.6,78073011.0,307081.470446,-67929.0,1056268.8,3793813880.0,50945.0,201458.0,105211.0,56240658.0,13705975.0,10769340.8267
